scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.9500000000000001,glue-mnli,glue-mrpc,glue-sst2,glue-stsb,0.0,0.389375,0.041666666666666664,0.0,0.0,0.08027522935779817,0.7763951739362699
1.0,glue-mnli,glue-mrpc,glue-sst2,glue-stsb,0.0,0.38125,0.04411764705882353,0.0,0.0,0.04472477064220184,0.7695735961753936
0.0,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.013761467889908258,
0.2,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.2563176895306859,0.22477064220183487,
0.25,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.0725,0.0,0.00125,0.5306859205776173,0.6811926605504587,
0.30000000000000004,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.343125,0.0,0.273125,0.6606498194945848,0.8669724770642202,
0.35000000000000003,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.44125,0.0,0.580625,0.776173285198556,0.9025229357798165,
0.4,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.49625,0.0,0.614375,0.7978339350180506,0.9059633027522935,
0.45,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.54625,0.0,0.620625,0.8267148014440433,0.8910550458715596,
0.5,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.57,0.0,0.62125,0.8194945848375451,0.856651376146789,
0.55,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.5875,0.0,0.621875,0.8231046931407943,0.8176605504587156,
0.6000000000000001,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.585625,0.0,0.625,0.7870036101083032,0.7660550458715596,
0.65,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.57875,0.0,0.6225,0.7581227436823105,0.698394495412844,
0.7000000000000001,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.5675,0.0,0.6175,0.7328519855595668,0.6422018348623854,
0.75,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.554375,0.0,0.608125,0.7111913357400722,0.5619266055045872,
0.8,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.5425,0.0,0.589375,0.6570397111913358,0.49426605504587157,
0.8500000000000001,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.528125,0.0,0.564375,0.628158844765343,0.40825688073394495,
0.9,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.51375,0.0,0.524375,0.6209386281588448,0.3463302752293578,
0.9500000000000001,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.490625,0.0,0.484375,0.5812274368231047,0.2706422018348624,
1.0,glue-mnli,glue-qqp,glue-rte,glue-sst2,0.0,0.470625,0.0,0.4425,0.5379061371841155,0.21674311926605505,
0.0,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.2,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.00125,0.0,0.0,0.33935018050541516,0.0,
0.25,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.10625,0.0,0.0,0.5054151624548736,0.0,0.05906612372359296
0.30000000000000004,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.314375,0.0,0.014375,0.5415162454873647,0.0,
0.35000000000000003,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.349375,0.0,0.174375,0.6425992779783394,0.0,
0.4,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.348125,0.0,0.35625,0.703971119133574,0.0,
0.45,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.34875,0.0,0.371875,0.7472924187725631,0.0,
0.5,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.350625,0.0,0.361875,0.7978339350180506,0.0,
0.55,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.354375,0.0,0.344375,0.8050541516245487,0.0,
0.6000000000000001,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.35625,0.0,0.3225,0.7978339350180506,0.0,
0.65,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.34875,0.0,0.3025,0.776173285198556,0.0,
0.7000000000000001,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.33875,0.0,0.286875,0.7364620938628159,0.0,
0.75,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.324375,0.0,0.264375,0.703971119133574,0.0,
0.8,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.30875,0.0,0.2425,0.6750902527075813,0.0,
0.8500000000000001,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.299375,0.0,0.219375,0.6353790613718412,0.0,0.05110476203471396
0.9,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.285625,0.0,0.199375,0.5884476534296029,0.0,0.05110476203471396
0.9500000000000001,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.27375,0.0,0.180625,0.5703971119133574,0.0,0.05110476203471396
1.0,glue-mnli,glue-qqp,glue-rte,glue-stsb,0.0,0.270625,0.0,0.159375,0.555956678700361,0.0,0.05110476203471396
0.0,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.005733944954128441,
0.2,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.11123853211009174,
0.25,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.00875,0.0,0.0,0.0,0.4013761467889908,0.22594839437283157
0.30000000000000004,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.06875,0.0,0.0,0.0,0.6674311926605505,0.562341361321874
0.35000000000000003,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.175,0.0,0.000625,0.032490974729241874,0.8268348623853211,0.6843883555376533
0.4,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.314375,0.0,0.019375,0.02888086642599278,0.8738532110091743,0.7534955008448033
0.45,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.39875,0.0,0.148125,0.01444043321299639,0.8692660550458715,0.7923665878346381
0.5,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.421875,0.0,0.283125,0.0,0.8497706422018348,0.8228633585913128
0.55,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.418125,0.0,0.370625,0.0,0.8360091743119266,0.8442983280212095
0.6000000000000001,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.4275,0.0,0.426875,0.0,0.8119266055045872,0.8409340657758203
0.65,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.430625,0.0,0.454375,0.0,0.7614678899082569,0.8294976693520486
0.7000000000000001,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.4425,0.0,0.483125,0.0,0.7396788990825688,0.8195380445886479
0.75,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.450625,0.0,0.49625,0.0,0.6972477064220184,0.8092343525749517
0.8,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.4625,0.0,0.50625,0.0,0.6536697247706422,0.7995247551748723
0.8500000000000001,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.473125,0.0,0.50625,0.0,0.6192660550458715,0.7904440808410126
0.9,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.481875,0.0,0.500625,0.0,0.5527522935779816,0.7891856439050932
0.9500000000000001,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.479375,0.0,0.5,0.0,0.4782110091743119,0.7886221931518623
1.0,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.475625,0.0,0.493125,0.0,0.41628440366972475,0.781843961383305
0.0,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.007220216606498195,0.0022935779816513763,
0.2,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.000625,0.0,0.0,0.2563176895306859,0.052752293577981654,
0.25,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.093125,0.0,0.0,0.48736462093862815,0.14220183486238533,0.0859784912771245
0.30000000000000004,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.3125,0.0,0.0,0.51985559566787,0.2098623853211009,0.055032648703497763
0.35000000000000003,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.393125,0.0,0.0,0.5234657039711191,0.2396788990825688,
0.4,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.42625,0.0,0.0,0.5270758122743683,0.24197247706422018,
0.45,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.4625,0.0,0.0,0.5270758122743683,0.2305045871559633,
0.5,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.509375,0.0,0.0,0.5270758122743683,0.21330275229357798,
0.55,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.559375,0.0,0.0,0.5270758122743683,0.1811926605504587,0.03854271775732677
0.6000000000000001,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.608125,0.0,0.0,0.5270758122743683,0.15481651376146788,0.07051090169804201
0.65,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.64625,0.0,0.0,0.5270758122743683,0.12270642201834862,0.09014973824936254
0.7000000000000001,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.681875,0.0,0.0,0.5270758122743683,0.0871559633027523,0.12392149446536457
0.75,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.70625,0.0,0.0,0.5270758122743683,0.05733944954128441,0.2120059901744431
0.8,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.7275,0.0,0.0,0.5234657039711191,0.0389908256880734,0.23427269244585702
0.8500000000000001,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.741875,0.0,0.0,0.51985559566787,0.021788990825688075,0.18685345468878894
0.9,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.749375,0.0,0.0,0.516245487364621,0.017201834862385322,0.19194632819023405
0.9500000000000001,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.756875,0.0,0.0,0.516245487364621,0.010321100917431193,0.2640480980760202
1.0,glue-mnli,glue-rte,glue-sst2,glue-stsb,0.0,0.75125,0.0,0.0,0.516245487364621,0.009174311926605505,0.3161156087551259
0.0,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.013761467889908258,
0.2,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.01715686274509804,0.000625,0.0,0.26605504587155965,
0.25,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.18872549019607843,0.186875,0.021660649819494584,0.5355504587155964,
0.30000000000000004,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.3137254901960784,0.5325,0.05415162454873646,0.43922018348623854,
0.35000000000000003,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.3161764705882353,0.6375,0.06498194945848375,0.28325688073394495,
0.4,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.3161764705882353,0.656875,0.05054151624548736,0.16857798165137614,
0.45,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.3161764705882353,0.66,0.02888086642599278,0.11123853211009174,
0.5,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.31862745098039214,0.66,0.010830324909747292,0.06422018348623854,
0.55,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.3284313725490196,0.66,0.0036101083032490976,0.033256880733944956,
0.6000000000000001,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.33088235294117646,0.66,0.0,0.014908256880733946,
0.65,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.34068627450980393,0.66,0.0,0.009174311926605505,
0.7000000000000001,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.3431372549019608,0.659375,0.0,0.0045871559633027525,
0.75,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.35294117647058826,0.659375,0.0,0.0022935779816513763,
0.8,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.36519607843137253,0.659375,0.0,0.0022935779816513763,
0.8500000000000001,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.37745098039215685,0.659375,0.0,0.0011467889908256881,
0.9,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.38235294117647056,0.659375,0.0,0.0,
0.9500000000000001,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.39215686274509803,0.65875,0.0,0.0,
1.0,glue-mrpc,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.40441176470588236,0.65875,0.0,0.0,
0.0,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.01764426506164223
0.15000000000000002,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.004901960784313725,0.000625,0.0,0.0,0.033875382310788474
0.25,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.1568627450980392,0.075625,0.010830324909747292,0.0,0.3280056423029401
0.30000000000000004,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.2965686274509804,0.36,0.1624548736462094,0.0,0.5684480198801221
0.35000000000000003,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3088235294117647,0.570625,0.21660649819494585,0.0,0.5956577708315767
0.4,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3161764705882353,0.629375,0.1552346570397112,0.0,0.5772928618986903
0.45,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3161764705882353,0.646875,0.09386281588447654,0.0,0.5669969794767981
0.5,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3137254901960784,0.6475,0.04693140794223827,0.0,0.5581866138667714
0.55,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3161764705882353,0.648125,0.010830324909747292,0.0,0.5586990936029136
0.6000000000000001,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.32107843137254904,0.648125,0.0,0.0,0.5449639276612556
0.65,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3333333333333333,0.646875,0.0,0.0,0.5441896005058825
0.7000000000000001,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.3799019607843137,0.6375,0.0,0.0,0.5493612726018029
0.75,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.49019607843137253,0.63,0.0,0.0,0.5470061571215783
0.8,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.571078431372549,0.613125,0.0,0.0,0.5362781046042236
0.8500000000000001,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.6519607843137255,0.595625,0.0,0.0,0.5226248330742423
0.9,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.6862745098039216,0.57875,0.0,0.0,0.49515967929471183
0.9500000000000001,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.7132352941176471,0.566875,0.0,0.0,0.3567313745642422
1.0,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.7279411764705882,0.55125,0.0,0.0,0.21658779222998126
0.0,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.016055045871559634,
0.2,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0024509803921568627,0.0,0.0,0.29357798165137616,0.0267500194504762
0.25,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.031862745098039214,0.000625,0.0,0.7293577981651376,0.29482627660395666
0.30000000000000004,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.27941176470588236,0.038125,0.0,0.841743119266055,0.5916784188350841
0.35000000000000003,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.49019607843137253,0.15625,0.0,0.8153669724770642,0.6783278049507822
0.4,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.6936274509803921,0.2475,0.0,0.7190366972477065,0.6739327502652815
0.45,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7401960784313726,0.28875,0.0,0.5642201834862385,0.6522119665097524
0.5,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7450980392156863,0.301875,0.0,0.41743119266055045,0.6187205287099673
0.55,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7647058823529411,0.286875,0.0,0.30160550458715596,0.5702402385873582
0.6000000000000001,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7818627450980392,0.26,0.0,0.231651376146789,0.46120711265619535
0.65,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7867647058823529,0.233125,0.0,0.16972477064220184,0.2846880154450498
0.7000000000000001,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7990196078431373,0.2075,0.0,0.125,0.09386651229585216
0.75,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7990196078431373,0.18875,0.0,0.09288990825688073,0.04868874773062677
0.8,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.8137254901960784,0.170625,0.0,0.0676605504587156,
0.8500000000000001,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.8161764705882353,0.146875,0.0,0.047018348623853214,
0.9,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.8063725490196079,0.135625,0.0,0.026376146788990827,
0.9500000000000001,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.8014705882352942,0.11875,0.0,0.013761467889908258,
1.0,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.7990196078431373,0.10625,0.0,0.005733944954128441,
0.0,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,
0.2,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.2018348623853211,0.05101267135643622
0.25,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.029411764705882353,0.0,0.0,0.48623853211009177,0.40367729977132116
0.30000000000000004,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.22058823529411764,0.0,0.04693140794223827,0.5928899082568807,0.6326018149039923
0.35000000000000003,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.24754901960784315,0.0,0.13357400722021662,0.5561926605504587,0.701873557981378
0.4,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.25245098039215685,0.0,0.11913357400722022,0.40940366972477066,0.7120174681681958
0.45,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.25735294117647056,0.0,0.061371841155234655,0.2672018348623853,0.7122943882939882
0.5,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.25980392156862747,0.0,0.032490974729241874,0.17775229357798164,0.7027955100956019
0.55,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.2622549019607843,0.0,0.01444043321299639,0.11238532110091744,0.69289455865571
0.6000000000000001,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.2647058823529412,0.0,0.007220216606498195,0.06077981651376147,0.6912640558374868
0.65,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.26715686274509803,0.0,0.0036101083032490976,0.033256880733944956,0.6823209930104355
0.7000000000000001,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.2647058823529412,0.0,0.0036101083032490976,0.022935779816513763,0.6883134581428426
0.75,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.2647058823529412,0.0,0.0,0.009174311926605505,0.6811570341070012
0.8,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.27205882352941174,0.0,0.0,0.005733944954128441,0.6801318777030753
0.8500000000000001,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.2916666666666667,0.0,0.0,0.0022935779816513763,0.6782781328560962
0.9,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.30637254901960786,0.0,0.0,0.0,0.6742243118173474
0.9500000000000001,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.33578431372549017,0.0,0.0,0.0,0.6769146275719589
1.0,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.36764705882352944,0.0,0.0,0.0,0.6698569226023489
0.0,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.047018348623853214,0.0267500194504762
0.25,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.22018348623853212,0.15283512497200394
0.30000000000000004,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.040625,0.007220216606498195,0.44839449541284404,0.44186299715481725
0.35000000000000003,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.438125,0.13357400722021662,0.6009174311926605,0.6464993436102804
0.4,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.58125,0.30685920577617326,0.6571100917431193,0.7188486278724275
0.45,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.604375,0.33212996389891697,0.6422018348623854,0.7475880951307038
0.5,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.610625,0.36462093862815886,0.591743119266055,0.7441908031588587
0.55,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.61625,0.37545126353790614,0.47591743119266056,0.7270996226621157
0.6000000000000001,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.620625,0.3862815884476534,0.37155963302752293,0.7131104331802277
0.65,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.62125,0.36462093862815886,0.2798165137614679,0.6997935410365503
0.7000000000000001,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.625,0.35379061371841153,0.19495412844036697,0.69185370342742
0.75,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.625625,0.3176895306859206,0.12729357798165136,0.6828548181895373
0.8,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.626875,0.26714801444043323,0.0963302752293578,0.6712334737900577
0.8500000000000001,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.628125,0.22743682310469315,0.06880733944954129,0.6693722116147862
0.9,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.626875,0.1588447653429603,0.04931192660550459,0.6688585739451834
0.9500000000000001,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.62375,0.09386281588447654,0.02522935779816514,0.6690276936933608
1.0,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.62375,0.06859205776173286,0.0194954128440367,0.6619364982688599
