scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.6000000000000001,0.75,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.14477468839884947,0.0,0.0,0.0,0.06498194945848375,0.022935779816513763,0.06369783756625957
0.7000000000000001,0.75,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.3537871524448706,0.0075,0.0,0.0,0.2815884476534296,0.03211009174311927,0.2768433362038266
0.8,0.75,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.46308724832214765,0.075,0.0,0.0,0.4259927797833935,0.04357798165137615,0.37230216089341783
0.9,0.75,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.4419942473633749,0.23125,0.0,0.0,0.48736462093862815,0.0389908256880734,0.4101621927383555
1.0,0.75,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.4055608820709492,0.348125,0.0,0.0,0.5090252707581228,0.027522935779816515,0.45678430883568877
0.0,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.010546500479386385,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.6000000000000001,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.06807286673058485,0.0,0.0,0.0,0.02888086642599278,0.020642201834862386,0.0267500194504762
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.24448705656759348,0.0,0.0,0.0,0.16606498194945848,0.0389908256880734,0.13640143100492222
0.8,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.4055608820709492,0.021875,0.0,0.0,0.36823104693140796,0.05733944954128441,0.27766852361808997
0.9,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.4458293384467881,0.119375,0.0,0.0,0.4584837545126354,0.05733944954128441,0.3213025696728725
1.0,1.0,glue-cola,glue-mnli,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.4228187919463087,0.270625,0.0,0.0,0.4981949458483754,0.047018348623853214,0.35218638994609475
0.0,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.006711409395973154,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.5,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.04985618408437201,0.0,0.0,0.0,0.0,0.052752293577981654,0.24595581656177953
0.6000000000000001,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.04697986577181208,0.0,0.0,0.0,0.0,0.0963302752293578,0.5326527691777488
0.7000000000000001,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.026845637583892617,0.0,0.0,0.0,0.0,0.05733944954128441,0.6480216754590574
0.8,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.013422818791946308,0.0,0.0,0.0,0.0,0.02408256880733945,0.6501408714155874
0.9,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0028763183125599234,0.0,0.012254901960784314,0.0,0.0,0.008027522935779817,0.6460948903193097
1.0,0.25,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0009587727708533077,0.0,0.10784313725490197,0.00125,0.0036101083032490976,0.0022935779816513763,0.6448179948727086
0.0,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.5,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.032598274209012464,0.0,0.0,0.0,0.0,0.03211009174311927,0.08527484260634195
0.6000000000000001,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.06423777564717162,0.0,0.0,0.0,0.0,0.0963302752293578,0.3809465126955274
0.7000000000000001,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.05081495685522531,0.0,0.09803921568627451,0.010625,0.0,0.10665137614678899,0.588480307934793
0.8,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.027804410354745925,0.0,0.27450980392156865,0.09875,0.0,0.05963302752293578,0.6538042753430794
0.9,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.013422818791946308,0.0,0.2965686274509804,0.219375,0.0,0.02408256880733945,0.6525794294696181
1.0,0.5,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0028763183125599234,0.0,0.30637254901960786,0.295,0.0,0.010321100917431193,0.6487626321485592
0.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.00862895493767977,0.0,0.0,0.0,0.0,0.013761467889908258,
0.6000000000000001,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.04697986577181208,0.0,0.0,0.0,0.0,0.06880733944954129,0.08340568309726591
0.7000000000000001,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.05081495685522531,0.0,0.0024509803921568627,0.00125,0.0,0.13188073394495411,0.29544241810745964
0.8,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.037392138063279005,0.0,0.0784313725490196,0.015625,0.0,0.12041284403669725,0.5088705583975701
0.9,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.01821668264621285,0.0,0.24754901960784315,0.08875,0.0,0.0676605504587156,0.6198999629820751
1.0,0.75,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.006711409395973154,0.0,0.29411764705882354,0.19625,0.0,0.033256880733944956,0.6398260546001775
0.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0019175455417066154,0.0,0.0,0.0,0.0,0.0045871559633027525,
0.6000000000000001,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.028763183125599234,0.0,0.0,0.0,0.0,0.051605504587155966,0.0267500194504762
0.7000000000000001,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.04410354745925216,0.0,0.0,0.0,0.0,0.13188073394495411,0.156044730339958
0.8,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.037392138063279005,0.0,0.007352941176470588,0.001875,0.0,0.1536697247706422,0.3224013634969111
0.9,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.02109300095877277,0.0,0.09068627450980392,0.030625,0.0,0.10321100917431193,0.5063801873262267
1.0,1.0,glue-cola,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.009587727708533078,0.0,0.25,0.11125,0.0,0.05733944954128441,0.60085933651866
0.0,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,0.23485728661257302
0.6000000000000001,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.018050541516245487,0.008027522935779817,0.4918527119802577
0.7000000000000001,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.041875,0.0,0.0,0.17689530685920576,0.010321100917431193,0.611278548737539
0.8,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.175,0.0,0.0,0.3140794223826715,0.0045871559633027525,0.648871380729486
0.9,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.215,0.0024509803921568627,0.0,0.2563176895306859,0.0022935779816513763,0.6690634759158226
1.0,0.25,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.19625,0.041666666666666664,0.0,0.36462093862815886,0.0,0.6687269102235244
0.0,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.032490974729241874,0.0011467889908256881,0.12801720551040446
0.6000000000000001,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.004375,0.0,0.0,0.21299638989169675,0.0045871559633027525,0.3589323614798811
0.7000000000000001,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.063125,0.0784313725490196,0.00125,0.38267148014440433,0.009174311926605505,0.46712570405927145
0.8,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.205625,0.22303921568627452,0.03875,0.4223826714801444,0.010321100917431193,0.5390729100853466
0.9,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.275,0.23774509803921567,0.135625,0.4007220216606498,0.0034403669724770644,0.5698055483961619
1.0,0.5,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.285,0.24754901960784315,0.200625,0.3212996389891697,0.0011467889908256881,0.5980607262872301
0.0,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.007220216606498195,0.0,
0.6000000000000001,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.09386281588447654,0.0022935779816513763,0.13919859257228037
0.7000000000000001,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.005,0.0024509803921568627,0.0,0.296028880866426,0.008027522935779817,0.31353768386811176
0.8,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.080625,0.07352941176470588,0.004375,0.40794223826714804,0.0194954128440367,0.37972255233905716
0.9,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.206875,0.20833333333333334,0.055,0.4259927797833935,0.01834862385321101,0.400975742702717
1.0,0.75,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.274375,0.2426470588235294,0.12875,0.4223826714801444,0.008027522935779817,0.4130298379262807
0.0,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.6000000000000001,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.039711191335740074,0.0011467889908256881,0.0267500194504762
0.7000000000000001,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.000625,0.0,0.0,0.19855595667870035,0.008027522935779817,0.17238276964700072
0.8,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.01625,0.004901960784313725,0.000625,0.36823104693140796,0.020642201834862386,0.28209932811319954
0.9,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.113125,0.0784313725490196,0.005625,0.4187725631768953,0.02981651376146789,0.32803775589164297
1.0,1.0,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb,0.0,0.226875,0.2107843137254902,0.06125,0.4151624548736462,0.022935779816513763,0.33817673203570486
